[02:01:17.301411] [WARNING] [pdc_server_data.c:122] PDC_SERVER[0]: Total Lustre OSTs, PDC Servers: 256, 64
[02:01:17.301604] [WARNING] [pdc_server_data.c:123] PDC_SERVER[0]: Setting Lustre stripe count to 4 and size to 16 MB
[02:06:11.443606] [WARNING] [pdc_server.c:1184] PDC_SERVER[0]: Checkpoint start
[02:06:11.473974] [WARNING] [pdc_server.c:1376] PDC_SERVER[0]: Writing checkpoint transformations start
[02:06:11.475293] [WARNING] [pdc_server.c:1558] PDC_SERVER[0]: Writing checkpoint transformations done
[02:06:31.333835] [WARNING] [pdc_server.c:1595] PDC_SERVER[0]: Rank[ALL]: Total checkpoint time = 19.890201
[02:06:31.335892] [WARNING] [pdc_server.c:1602] PDC_SERVER[0]: Checkpointing done
[02:06:31.335990] [WARNING] [pdc_server.c:696] PDC_SERVER[0]: [TIMER] id=0, name=open, avg=0.000514, total=0.493155, count=960
[02:06:31.341265] [WARNING] [pdc_server.c:696] PDC_SERVER[25]: [TIMER] id=4, name=total_graph_exec, avg=0.347069, total=333.186396, count=960
[02:06:31.341351] [WARNING] [pdc_server.c:696] PDC_SERVER[55]: [TIMER] id=0, name=open, avg=0.000538, total=0.516709, count=960
[02:06:31.341432] [WARNING] [pdc_server.c:696] PDC_SERVER[55]: [TIMER] id=1, name=close, avg=0.000226, total=0.216773, count=960
[02:06:31.341461] [WARNING] [pdc_server.c:696] PDC_SERVER[55]: [TIMER] id=3, name=write, avg=0.035021, total=33.620290, count=960
[02:06:31.341467] [WARNING] [pdc_server.c:696] PDC_SERVER[55]: [TIMER] id=4, name=total_graph_exec, avg=0.347376, total=333.481085, count=960
[02:06:31.341267] [WARNING] [pdc_server.c:696] PDC_SERVER[5]: [TIMER] id=0, name=open, avg=0.000476, total=0.456552, count=960
[02:06:31.341363] [WARNING] [pdc_server.c:696] PDC_SERVER[5]: [TIMER] id=1, name=close, avg=0.000244, total=0.234177, count=960
[02:06:31.341370] [WARNING] [pdc_server.c:696] PDC_SERVER[5]: [TIMER] id=3, name=write, avg=0.035638, total=34.212391, count=960
[02:06:31.341375] [WARNING] [pdc_server.c:696] PDC_SERVER[5]: [TIMER] id=4, name=total_graph_exec, avg=0.346905, total=333.028459, count=960
[02:06:31.341291] [WARNING] [pdc_server.c:696] PDC_SERVER[53]: [TIMER] id=0, name=open, avg=0.000572, total=0.548963, count=960
[02:06:31.341414] [WARNING] [pdc_server.c:696] PDC_SERVER[53]: [TIMER] id=1, name=close, avg=0.000227, total=0.217741, count=960
[02:06:31.341421] [WARNING] [pdc_server.c:696] PDC_SERVER[53]: [TIMER] id=3, name=write, avg=0.035386, total=33.971034, count=960
[02:06:31.341426] [WARNING] [pdc_server.c:696] PDC_SERVER[53]: [TIMER] id=4, name=total_graph_exec, avg=0.354655, total=340.468490, count=960
[02:06:31.341405] [WARNING] [pdc_server.c:696] PDC_SERVER[41]: [TIMER] id=0, name=open, avg=0.000435, total=0.417283, count=960
[02:06:31.341523] [WARNING] [pdc_server.c:696] PDC_SERVER[41]: [TIMER] id=1, name=close, avg=0.000242, total=0.232062, count=960
[02:06:31.341529] [WARNING] [pdc_server.c:696] PDC_SERVER[41]: [TIMER] id=3, name=write, avg=0.035519, total=34.098184, count=960
[02:06:31.341535] [WARNING] [pdc_server.c:696] PDC_SERVER[41]: [TIMER] id=4, name=total_graph_exec, avg=0.347710, total=333.801848, count=960
[02:06:31.341524] [WARNING] [pdc_server.c:696] PDC_SERVER[9]: [TIMER] id=0, name=open, avg=0.000492, total=0.472483, count=960
[02:06:31.341640] [WARNING] [pdc_server.c:696] PDC_SERVER[9]: [TIMER] id=1, name=close, avg=0.000240, total=0.230641, count=960
[02:06:31.341647] [WARNING] [pdc_server.c:696] PDC_SERVER[9]: [TIMER] id=3, name=write, avg=0.035499, total=34.078613, count=960
[02:06:31.341501] [WARNING] [pdc_server.c:696] PDC_SERVER[27]: [TIMER] id=0, name=open, avg=0.000420, total=0.403631, count=960
[02:06:31.341620] [WARNING] [pdc_server.c:696] PDC_SERVER[27]: [TIMER] id=1, name=close, avg=0.000242, total=0.232415, count=960
[02:06:31.341627] [WARNING] [pdc_server.c:696] PDC_SERVER[27]: [TIMER] id=3, name=write, avg=0.035218, total=33.809691, count=960
[02:06:31.341632] [WARNING] [pdc_server.c:696] PDC_SERVER[27]: [TIMER] id=4, name=total_graph_exec, avg=0.348178, total=334.250835, count=960
[02:06:31.341652] [WARNING] [pdc_server.c:696] PDC_SERVER[9]: [TIMER] id=4, name=total_graph_exec, avg=0.347625, total=333.720245, count=960
[02:06:31.341700] [WARNING] [pdc_server.c:696] PDC_SERVER[1]: [TIMER] id=0, name=open, avg=0.000475, total=0.456345, count=960
[02:06:31.341779] [WARNING] [pdc_server.c:696] PDC_SERVER[1]: [TIMER] id=1, name=close, avg=0.000285, total=0.273449, count=960
[02:06:31.341807] [WARNING] [pdc_server.c:696] PDC_SERVER[1]: [TIMER] id=3, name=write, avg=0.035421, total=34.004416, count=960
[02:06:31.341814] [WARNING] [pdc_server.c:696] PDC_SERVER[1]: [TIMER] id=4, name=total_graph_exec, avg=0.347729, total=333.819483, count=960
[02:06:31.341776] [WARNING] [pdc_server.c:696] PDC_SERVER[47]: [TIMER] id=0, name=open, avg=0.000556, total=0.533438, count=960
[02:06:31.341850] [WARNING] [pdc_server.c:696] PDC_SERVER[47]: [TIMER] id=1, name=close, avg=0.000234, total=0.224812, count=960
[02:06:31.341877] [WARNING] [pdc_server.c:696] PDC_SERVER[47]: [TIMER] id=3, name=write, avg=0.035039, total=33.636984, count=960
[02:06:31.341883] [WARNING] [pdc_server.c:696] PDC_SERVER[47]: [TIMER] id=4, name=total_graph_exec, avg=0.347159, total=333.272354, count=960
[02:06:31.341843] [WARNING] [pdc_server.c:696] PDC_SERVER[13]: [TIMER] id=0, name=open, avg=0.000547, total=0.525365, count=960
[02:06:31.341927] [WARNING] [pdc_server.c:696] PDC_SERVER[13]: [TIMER] id=1, name=close, avg=0.000302, total=0.290274, count=960
[02:06:31.341934] [WARNING] [pdc_server.c:696] PDC_SERVER[13]: [TIMER] id=3, name=write, avg=0.035155, total=33.749092, count=960
[02:06:31.341939] [WARNING] [pdc_server.c:696] PDC_SERVER[13]: [TIMER] id=4, name=total_graph_exec, avg=0.348448, total=334.509830, count=960
[02:06:31.341600] [WARNING] [pdc_server.c:696] PDC_SERVER[11]: [TIMER] id=0, name=open, avg=0.000599, total=0.574627, count=960
[02:06:31.341974] [WARNING] [pdc_server.c:696] PDC_SERVER[7]: [TIMER] id=0, name=open, avg=0.000483, total=0.463747, count=960
