[15:25:39.837268] [WARNING] [pdc_server_data.c:122] PDC_SERVER[0]: Total Lustre OSTs, PDC Servers: 256, 128
[15:25:39.837319] [WARNING] [pdc_server_data.c:123] PDC_SERVER[0]: Setting Lustre stripe count to 2 and size to 16 MB
[15:30:33.624453] [WARNING] [pdc_server.c:1184] PDC_SERVER[0]: Checkpoint start
[15:30:33.663687] [WARNING] [pdc_server.c:1376] PDC_SERVER[0]: Writing checkpoint transformations start
[15:30:33.664837] [WARNING] [pdc_server.c:1558] PDC_SERVER[0]: Writing checkpoint transformations done
[15:30:37.733115] [WARNING] [pdc_server.c:1595] PDC_SERVER[0]: Rank[ALL]: Total checkpoint time = 4.108641
[15:30:37.737122] [WARNING] [pdc_server.c:1602] PDC_SERVER[0]: Checkpointing done
[15:30:37.737666] [WARNING] [pdc_server.c:696] PDC_SERVER[0]: [TIMER] id=0, name=open, avg=0.000457, total=0.438760, count=960
[15:30:37.738303] [WARNING] [pdc_server.c:696] PDC_SERVER[64]: [TIMER] id=4, name=total_graph_exec, avg=0.346779, total=332.907883, count=960
[15:30:37.738297] [WARNING] [pdc_server.c:696] PDC_SERVER[104]: [TIMER] id=0, name=open, avg=0.000465, total=0.446339, count=960
[15:30:37.738368] [WARNING] [pdc_server.c:696] PDC_SERVER[104]: [TIMER] id=1, name=close, avg=0.000210, total=0.201942, count=960
[15:30:37.738391] [WARNING] [pdc_server.c:696] PDC_SERVER[104]: [TIMER] id=3, name=write, avg=0.034728, total=33.338411, count=960
[15:30:37.738398] [WARNING] [pdc_server.c:696] PDC_SERVER[104]: [TIMER] id=4, name=total_graph_exec, avg=0.344020, total=330.259127, count=960
[15:30:37.738347] [WARNING] [pdc_server.c:696] PDC_SERVER[100]: [TIMER] id=0, name=open, avg=0.000524, total=0.503426, count=960
[15:30:37.738422] [WARNING] [pdc_server.c:696] PDC_SERVER[100]: [TIMER] id=1, name=close, avg=0.000207, total=0.198423, count=960
[15:30:37.738445] [WARNING] [pdc_server.c:696] PDC_SERVER[100]: [TIMER] id=3, name=write, avg=0.034142, total=32.776490, count=960
[15:30:37.738451] [WARNING] [pdc_server.c:696] PDC_SERVER[100]: [TIMER] id=4, name=total_graph_exec, avg=0.334555, total=321.173209, count=960
[15:30:37.738207] [WARNING] [pdc_server.c:696] PDC_SERVER[85]: [TIMER] id=0, name=open, avg=0.000417, total=0.400477, count=960
[15:30:37.738549] [WARNING] [pdc_server.c:696] PDC_SERVER[85]: [TIMER] id=1, name=close, avg=0.000234, total=0.224611, count=960
[15:30:37.738556] [WARNING] [pdc_server.c:696] PDC_SERVER[85]: [TIMER] id=3, name=write, avg=0.034653, total=33.267144, count=960
[15:30:37.738561] [WARNING] [pdc_server.c:696] PDC_SERVER[85]: [TIMER] id=4, name=total_graph_exec, avg=0.352730, total=338.620855, count=960
[15:30:37.738423] [WARNING] [pdc_server.c:696] PDC_SERVER[96]: [TIMER] id=0, name=open, avg=0.000455, total=0.436331, count=960
[15:30:37.738496] [WARNING] [pdc_server.c:696] PDC_SERVER[96]: [TIMER] id=1, name=close, avg=0.000200, total=0.192045, count=960
[15:30:37.738523] [WARNING] [pdc_server.c:696] PDC_SERVER[96]: [TIMER] id=3, name=write, avg=0.034187, total=32.819562, count=960
[15:30:37.738528] [WARNING] [pdc_server.c:696] PDC_SERVER[96]: [TIMER] id=4, name=total_graph_exec, avg=0.337282, total=323.790686, count=960
[15:30:37.738547] [WARNING] [pdc_server.c:696] PDC_SERVER[72]: [TIMER] id=0, name=open, avg=0.000475, total=0.455866, count=960
[15:30:37.738659] [WARNING] [pdc_server.c:696] PDC_SERVER[72]: [TIMER] id=1, name=close, avg=0.000198, total=0.189755, count=960
[15:30:37.739099] [WARNING] [pdc_server.c:696] PDC_SERVER[24]: [TIMER] id=0, name=open, avg=0.000540, total=0.518456, count=960
[15:30:37.739198] [WARNING] [pdc_server.c:696] PDC_SERVER[24]: [TIMER] id=1, name=close, avg=0.000201, total=0.192655, count=960
[15:30:37.739205] [WARNING] [pdc_server.c:696] PDC_SERVER[24]: [TIMER] id=3, name=write, avg=0.034178, total=32.811036, count=960
[15:30:37.739210] [WARNING] [pdc_server.c:696] PDC_SERVER[24]: [TIMER] id=4, name=total_graph_exec, avg=0.338023, total=324.502007, count=960
[15:30:37.738666] [WARNING] [pdc_server.c:696] PDC_SERVER[72]: [TIMER] id=3, name=write, avg=0.034125, total=32.759957, count=960
[15:30:37.738671] [WARNING] [pdc_server.c:696] PDC_SERVER[72]: [TIMER] id=4, name=total_graph_exec, avg=0.339205, total=325.636448, count=960
[15:30:37.738639] [WARNING] [pdc_server.c:696] PDC_SERVER[108]: [TIMER] id=0, name=open, avg=0.000489, total=0.469289, count=960
[15:30:37.738714] [WARNING] [pdc_server.c:696] PDC_SERVER[108]: [TIMER] id=1, name=close, avg=0.000214, total=0.205563, count=960
[15:30:37.738735] [WARNING] [pdc_server.c:696] PDC_SERVER[108]: [TIMER] id=3, name=write, avg=0.034819, total=33.426657, count=960
[15:30:37.738741] [WARNING] [pdc_server.c:696] PDC_SERVER[108]: [TIMER] id=4, name=total_graph_exec, avg=0.345455, total=331.636337, count=960
[15:30:37.738786] [WARNING] [pdc_server.c:696] PDC_SERVER[120]: [TIMER] id=0, name=open, avg=0.000552, total=0.529796, count=960
[15:30:37.738874] [WARNING] [pdc_server.c:696] PDC_SERVER[120]: [TIMER] id=1, name=close, avg=0.000205, total=0.196536, count=960
[15:30:37.738881] [WARNING] [pdc_server.c:696] PDC_SERVER[120]: [TIMER] id=3, name=write, avg=0.034847, total=33.452892, count=960
[15:30:37.738886] [WARNING] [pdc_server.c:696] PDC_SERVER[120]: [TIMER] id=4, name=total_graph_exec, avg=0.346399, total=332.543085, count=960
[15:30:37.738793] [WARNING] [pdc_server.c:696] PDC_SERVER[88]: [TIMER] id=0, name=open, avg=0.000550, total=0.527922, count=960
[15:30:37.738891] [WARNING] [pdc_server.c:696] PDC_SERVER[88]: [TIMER] id=1, name=close, avg=0.000212, total=0.203286, count=960
[15:30:37.738897] [WARNING] [pdc_server.c:696] PDC_SERVER[88]: [TIMER] id=3, name=write, avg=0.034267, total=32.896570, count=960
[15:30:37.738903] [WARNING] [pdc_server.c:696] PDC_SERVER[88]: [TIMER] id=4, name=total_graph_exec, avg=0.337256, total=323.766161, count=960
[15:30:37.738879] [WARNING] [pdc_server.c:696] PDC_SERVER[5]: [TIMER] id=0, name=open, avg=0.000439, total=0.421543, count=960
[15:30:37.738978] [WARNING] [pdc_server.c:696] PDC_SERVER[5]: [TIMER] id=1, name=close, avg=0.000231, total=0.221703, count=960
[15:30:37.738984] [WARNING] [pdc_server.c:696] PDC_SERVER[5]: [TIMER] id=3, name=write, avg=0.034421, total=33.044337, count=960
[15:30:37.738989] [WARNING] [pdc_server.c:696] PDC_SERVER[5]: [TIMER] id=4, name=total_graph_exec, avg=0.337556, total=324.054080, count=960
[15:30:37.738987] [WARNING] [pdc_server.c:696] PDC_SERVER[11]: [TIMER] id=0, name=open, avg=0.000438, total=0.420417, count=960
[15:30:37.739081] [WARNING] [pdc_server.c:696] PDC_SERVER[11]: [TIMER] id=1, name=close, avg=0.000213, total=0.204799, count=960
[15:30:37.739088] [WARNING] [pdc_server.c:696] PDC_SERVER[11]: [TIMER] id=3, name=write, avg=0.034370, total=32.995580, count=960
[15:30:37.739093] [WARNING] [pdc_server.c:696] PDC_SERVER[11]: [TIMER] id=4, name=total_graph_exec, avg=0.355986, total=341.746264, count=960
[15:30:37.738999] [WARNING] [pdc_server.c:696] PDC_SERVER[98]: [TIMER] id=0, name=open, avg=0.000480, total=0.460603, count=960
[15:30:37.739103] [WARNING] [pdc_server.c:696] PDC_SERVER[98]: [TIMER] id=1, name=close, avg=0.000227, total=0.218193, count=960
[15:30:37.739109] [WARNING] [pdc_server.c:696] PDC_SERVER[98]: [TIMER] id=3, name=write, avg=0.034736, total=33.346493, count=960
[15:30:37.739114] [WARNING] [pdc_server.c:696] PDC_SERVER[98]: [TIMER] id=4, name=total_graph_exec, avg=0.346649, total=332.783311, count=960
[15:30:37.739342] [WARNING] [pdc_server.c:696] PDC_SERVER[16]: [TIMER] id=0, name=open, avg=0.000417, total=0.400128, count=960
[15:30:37.739452] [WARNING] [pdc_server.c:696] PDC_SERVER[16]: [TIMER] id=1, name=close, avg=0.000209, total=0.200651, count=960
[15:30:37.739458] [WARNING] [pdc_server.c:696] PDC_SERVER[16]: [TIMER] id=3, name=write, avg=0.034188, total=32.820173, count=960
[15:30:37.739464] [WARNING] [pdc_server.c:696] PDC_SERVER[16]: [TIMER] id=4, name=total_graph_exec, avg=0.336337, total=322.883324, count=960
[15:30:37.739279] [WARNING] [pdc_server.c:696] PDC_SERVER[35]: [TIMER] id=0, name=open, avg=0.000522, total=0.500932, count=960
[15:30:37.739384] [WARNING] [pdc_server.c:696] PDC_SERVER[35]: [TIMER] id=1, name=close, avg=0.000200, total=0.192434, count=960
[15:30:37.739390] [WARNING] [pdc_server.c:696] PDC_SERVER[35]: [TIMER] id=3, name=write, avg=0.034664, total=33.277316, count=960
[15:30:37.739396] [WARNING] [pdc_server.c:696] PDC_SERVER[35]: [TIMER] id=4, name=total_graph_exec, avg=0.345697, total=331.869141, count=960
[15:30:37.739327] [WARNING] [pdc_server.c:696] PDC_SERVER[82]: [TIMER] id=0, name=open, avg=0.000468, total=0.448910, count=960
[15:30:37.739399] [WARNING] [pdc_server.c:696] PDC_SERVER[82]: [TIMER] id=1, name=close, avg=0.000253, total=0.242571, count=960
[15:30:37.739419] [WARNING] [pdc_server.c:696] PDC_SERVER[82]: [TIMER] id=3, name=write, avg=0.034531, total=33.150224, count=960
[15:30:37.739425] [WARNING] [pdc_server.c:696] PDC_SERVER[82]: [TIMER] id=4, name=total_graph_exec, avg=0.346529, total=332.667899, count=960
[15:30:37.737966] [WARNING] [pdc_server.c:696] PDC_SERVER[48]: [TIMER] id=0, name=open, avg=0.000437, total=0.419517, count=960
[15:30:37.739471] [WARNING] [pdc_server.c:696] PDC_SERVER[48]: [TIMER] id=1, name=close, avg=0.000223, total=0.214261, count=960
[15:30:37.739411] [WARNING] [pdc_server.c:696] PDC_SERVER[50]: [TIMER] id=0, name=open, avg=0.000435, total=0.417931, count=960
[15:30:37.739522] [WARNING] [pdc_server.c:696] PDC_SERVER[50]: [TIMER] id=1, name=close, avg=0.000217, total=0.208469, count=960
[15:30:37.739529] [WARNING] [pdc_server.c:696] PDC_SERVER[50]: [TIMER] id=3, name=write, avg=0.034554, total=33.172006, count=960
[15:30:37.739535] [WARNING] [pdc_server.c:696] PDC_SERVER[50]: [TIMER] id=4, name=total_graph_exec, avg=0.338482, total=324.942999, count=960
[15:30:37.739478] [WARNING] [pdc_server.c:696] PDC_SERVER[48]: [TIMER] id=3, name=write, avg=0.034075, total=32.712125, count=960
[15:30:37.739484] [WARNING] [pdc_server.c:696] PDC_SERVER[48]: [TIMER] id=4, name=total_graph_exec, avg=0.345003, total=331.202790, count=960
[15:30:37.739190] [WARNING] [pdc_server.c:696] PDC_SERVER[9]: [TIMER] id=0, name=open, avg=0.000423, total=0.406305, count=960
[15:30:37.739614] [WARNING] [pdc_server.c:696] PDC_SERVER[9]: [TIMER] id=1, name=close, avg=0.000211, total=0.202420, count=960
[15:30:37.739647] [WARNING] [pdc_server.c:696] PDC_SERVER[9]: [TIMER] id=3, name=write, avg=0.034745, total=33.355109, count=960
[15:30:37.739655] [WARNING] [pdc_server.c:696] PDC_SERVER[9]: [TIMER] id=4, name=total_graph_exec, avg=0.346324, total=332.471516, count=960
[15:30:37.739464] [WARNING] [pdc_server.c:696] PDC_SERVER[118]: [TIMER] id=0, name=open, avg=0.000530, total=0.509273, count=960
[15:30:37.739580] [WARNING] [pdc_server.c:696] PDC_SERVER[118]: [TIMER] id=1, name=close, avg=0.000216, total=0.207245, count=960
[15:30:37.739589] [WARNING] [pdc_server.c:696] PDC_SERVER[118]: [TIMER] id=3, name=write, avg=0.034519, total=33.137953, count=960
[15:30:37.739637] [WARNING] [pdc_server.c:696] PDC_SERVER[118]: [TIMER] id=4, name=total_graph_exec, avg=0.346410, total=332.554053, count=960
[15:30:37.739593] [WARNING] [pdc_server.c:696] PDC_SERVER[49]: [TIMER] id=0, name=open, avg=0.000419, total=0.402095, count=960
[15:30:37.739668] [WARNING] [pdc_server.c:696] PDC_SERVER[49]: [TIMER] id=1, name=close, avg=0.000210, total=0.201939, count=960
[15:30:37.739694] [WARNING] [pdc_server.c:696] PDC_SERVER[49]: [TIMER] id=3, name=write, avg=0.034839, total=33.444999, count=960
[15:30:37.739700] [WARNING] [pdc_server.c:696] PDC_SERVER[49]: [TIMER] id=4, name=total_graph_exec, avg=0.346755, total=332.884759, count=960
[15:30:37.739908] [WARNING] [pdc_server.c:696] PDC_SERVER[115]: [TIMER] id=0, name=open, avg=0.000433, total=0.416100, count=960
[15:30:37.740034] [WARNING] [pdc_server.c:696] PDC_SERVER[115]: [TIMER] id=1, name=close, avg=0.000207, total=0.199043, count=960
[15:30:37.740043] [WARNING] [pdc_server.c:696] PDC_SERVER[115]: [TIMER] id=3, name=write, avg=0.034323, total=32.949621, count=960
[15:30:37.740050] [WARNING] [pdc_server.c:696] PDC_SERVER[115]: [TIMER] id=4, name=total_graph_exec, avg=0.340171, total=326.564562, count=960
[15:30:37.739733] [WARNING] [pdc_server.c:696] PDC_SERVER[30]: [TIMER] id=0, name=open, avg=0.000440, total=0.422251, count=960
[15:30:37.739849] [WARNING] [pdc_server.c:696] PDC_SERVER[30]: [TIMER] id=1, name=close, avg=0.000219, total=0.210417, count=960
[15:30:37.739857] [WARNING] [pdc_server.c:696] PDC_SERVER[30]: [TIMER] id=3, name=write, avg=0.034380, total=33.005073, count=960
[15:30:37.739864] [WARNING] [pdc_server.c:696] PDC_SERVER[30]: [TIMER] id=4, name=total_graph_exec, avg=0.347392, total=333.496296, count=960
[15:30:37.739891] [WARNING] [pdc_server.c:696] PDC_SERVER[73]: [TIMER] id=0, name=open, avg=0.000473, total=0.453767, count=960
[15:30:37.739977] [WARNING] [pdc_server.c:696] PDC_SERVER[73]: [TIMER] id=1, name=close, avg=0.000217, total=0.208683, count=960
[15:30:37.739983] [WARNING] [pdc_server.c:696] PDC_SERVER[73]: [TIMER] id=3, name=write, avg=0.034612, total=33.227841, count=960
[15:30:37.739989] [WARNING] [pdc_server.c:696] PDC_SERVER[73]: [TIMER] id=4, name=total_graph_exec, avg=0.350512, total=336.491434, count=960
[15:30:37.739794] [WARNING] [pdc_server.c:696] PDC_SERVER[44]: [TIMER] id=0, name=open, avg=0.000422, total=0.405284, count=960
[15:30:37.739909] [WARNING] [pdc_server.c:696] PDC_SERVER[44]: [TIMER] id=1, name=close, avg=0.000233, total=0.223378, count=960
[15:30:37.739915] [WARNING] [pdc_server.c:696] PDC_SERVER[44]: [TIMER] id=3, name=write, avg=0.034361, total=32.986095, count=960
[15:30:37.739921] [WARNING] [pdc_server.c:696] PDC_SERVER[44]: [TIMER] id=4, name=total_graph_exec, avg=0.337799, total=324.286780, count=960
[15:30:37.740010] [WARNING] [pdc_server.c:696] PDC_SERVER[86]: [TIMER] id=0, name=open, avg=0.000475, total=0.456159, count=960
[15:30:37.740137] [WARNING] [pdc_server.c:696] PDC_SERVER[86]: [TIMER] id=1, name=close, avg=0.000217, total=0.208017, count=960
[15:30:37.740145] [WARNING] [pdc_server.c:696] PDC_SERVER[86]: [TIMER] id=3, name=write, avg=0.034536, total=33.154127, count=960
[15:30:37.740152] [WARNING] [pdc_server.c:696] PDC_SERVER[86]: [TIMER] id=4, name=total_graph_exec, avg=0.346322, total=332.469114, count=960
[15:30:37.740148] [WARNING] [pdc_server.c:696] PDC_SERVER[66]: [TIMER] id=0, name=open, avg=0.000527, total=0.505876, count=960
[15:30:37.740230] [WARNING] [pdc_server.c:696] PDC_SERVER[66]: [TIMER] id=1, name=close, avg=0.000241, total=0.231581, count=960
[15:30:37.740256] [WARNING] [pdc_server.c:696] PDC_SERVER[66]: [TIMER] id=3, name=write, avg=0.034301, total=32.928632, count=960
[15:30:37.740264] [WARNING] [pdc_server.c:696] PDC_SERVER[66]: [TIMER] id=4, name=total_graph_exec, avg=0.336720, total=323.251314, count=960
[15:30:37.740240] [WARNING] [pdc_server.c:696] PDC_SERVER[43]: [TIMER] id=0, name=open, avg=0.000454, total=0.435905, count=960
[15:30:37.740347] [WARNING] [pdc_server.c:696] PDC_SERVER[43]: [TIMER] id=1, name=close, avg=0.000200, total=0.191564, count=960
[15:30:37.740354] [WARNING] [pdc_server.c:696] PDC_SERVER[43]: [TIMER] id=3, name=write, avg=0.034283, total=32.911623, count=960
[15:30:37.740360] [WARNING] [pdc_server.c:696] PDC_SERVER[43]: [TIMER] id=4, name=total_graph_exec, avg=0.337501, total=324.000846, count=960
[15:30:37.740375] [WARNING] [pdc_server.c:696] PDC_SERVER[75]: [TIMER] id=0, name=open, avg=0.000427, total=0.410103, count=960
[15:30:37.740456] [WARNING] [pdc_server.c:696] PDC_SERVER[75]: [TIMER] id=1, name=close, avg=0.000224, total=0.214582, count=960
[15:30:37.740485] [WARNING] [pdc_server.c:696] PDC_SERVER[75]: [TIMER] id=3, name=write, avg=0.034187, total=32.819042, count=960
[15:30:37.740342] [WARNING] [pdc_server.c:696] PDC_SERVER[91]: [TIMER] id=0, name=open, avg=0.000381, total=0.365418, count=960
[15:30:37.740465] [WARNING] [pdc_server.c:696] PDC_SERVER[91]: [TIMER] id=1, name=close, avg=0.000223, total=0.214239, count=960
[15:30:37.740352] [WARNING] [pdc_server.c:696] PDC_SERVER[111]: [TIMER] id=0, name=open, avg=0.000402, total=0.385706, count=960
[15:30:37.740536] [WARNING] [pdc_server.c:696] PDC_SERVER[111]: [TIMER] id=1, name=close, avg=0.000218, total=0.209396, count=960
[15:30:37.740491] [WARNING] [pdc_server.c:696] PDC_SERVER[75]: [TIMER] id=4, name=total_graph_exec, avg=0.337384, total=323.888518, count=960
[15:30:37.740477] [WARNING] [pdc_server.c:696] PDC_SERVER[91]: [TIMER] id=3, name=write, avg=0.034389, total=33.013806, count=960
[15:30:37.740486] [WARNING] [pdc_server.c:696] PDC_SERVER[91]: [TIMER] id=4, name=total_graph_exec, avg=0.337240, total=323.750499, count=960
[15:30:37.740564] [WARNING] [pdc_server.c:696] PDC_SERVER[111]: [TIMER] id=3, name=write, avg=0.034453, total=33.074871, count=960
[15:30:37.740575] [WARNING] [pdc_server.c:696] PDC_SERVER[111]: [TIMER] id=4, name=total_graph_exec, avg=0.336957, total=323.478729, count=960
[15:30:37.740562] [WARNING] [pdc_server.c:696] PDC_SERVER[3]: [TIMER] id=0, name=open, avg=0.000500, total=0.479843, count=960
[15:30:37.740647] [WARNING] [pdc_server.c:696] PDC_SERVER[3]: [TIMER] id=1, name=close, avg=0.000233, total=0.223443, count=960
